0,1,2,3,4
1,142,2055,-1913,None
2,145,2025,-1880,None
3,142,2071,-1929,None
4,142,2073,-1931,None
5,149,2005,-1856,None
6,150,2003,-1853,None
7,146,1995,-1849,None
8,159,1963,-1804,None
9,143,1999,-1856,None
10,157,2007,-1850,None
11,152,2049,-1897,None
12,156,2059,-1903,None
13,149,2053,-1904,None
14,143,2045,-1902,None
15,146,2059,-1913,None
16,139,2047,-1908,None
17,147,2057,-1910,None
18,133,2037,-1904,None
19,136,2055,-1919,None
20,145,2061,-1916,None
21,138,2071,-1933,None
22,136,2069,-1933,None
23,131,2063,-1932,None
24,140,2047,-1907,None
25,140,2051,-1911,None
26,137,2035,-1898,None
27,119,2055,-1936,None
28,123,2061,-1938,None
29,135,2037,-1902,None
30,124,2039,-1915,None
31,108,2045,-1937,None
32,110,2031,-1921,None
33,125,2047,-1922,None
34,120,2067,-1947,None
35,105,2049,-1944,None
36,92,2051,-1959,None
37,102,2027,-1925,None
38,116,2039,-1923,None
39,100,2031,-1931,None
40,104,2031,-1927,None
41,100,2051,-1951,None
42,107,2047,-1940,None
43,101,2041,-1940,None
44,97,2055,-1958,None
45,81,2057,-1976,None
46,89,2027,-1938,None
47,95,2045,-1950,None
48,86,2025,-1939,None
49,106,2043,-1937,None
50,84,2063,-1979,None
51,95,1969,-1874,None
52,87,1995,-1908,None
53,96,1955,-1859,None
54,78,1949,-1871,None
55,92,1969,-1877,None
56,104,2001,-1897,None
57,96,1879,-1783,None
58,114,1873,-1759,None
59,85,1999,-1914,None
60,95,1941,-1846,None
61,85,1959,-1874,None
62,97,1895,-1798,None
63,98,1921,-1823,None
64,102,1941,-1839,None
65,92,1963,-1871,None
66,96,1967,-1871,None
67,82,1961,-1879,None
68,86,1973,-1887,None
69,96,1973,-1877,None
70,83,2037,-1954,None
71,76,1983,-1907,None
72,82,1963,-1881,None
73,91,1997,-1906,None
74,81,2021,-1940,None
75,89,2067,-1978,None
76,98,2029,-1931,None
77,79,2017,-1938,None
78,101,1981,-1880,None
79,87,1967,-1880,None
80,98,1981,-1883,None
81,87,1997,-1910,None
82,87,2067,-1980,None
83,96,1975,-1879,None
84,119,2015,-1896,None
85,99,2033,-1934,None
86,77,2041,-1964,None
87,92,2023,-1931,None
88,94,2039,-1945,None
89,113,2049,-1936,None
90,102,2087,-1985,None
91,118,2079,-1961,None
92,100,2067,-1967,None
93,95,2029,-1934,None
94,88,2071,-1983,None
95,88,2001,-1913,None
96,93,2047,-1954,None
97,77,2037,-1960,None
98,94,1997,-1903,None
99,95,2013,-1918,None
100,85,2013,-1928,None
101,81,1973,-1892,None
102,109,1967,-1858,None
103,97,2081,-1984,None
104,80,2061,-1981,None
105,93,1983,-1890,None
106,96,1995,-1899,None
107,85,2025,-1940,None
108,107,1993,-1886,None
109,85,2013,-1928,None
110,104,1961,-1857,None
111,97,1907,-1810,None
112,105,2009,-1904,None
113,97,1933,-1836,None
114,99,1961,-1862,None
115,97,1995,-1898,None
116,98,2035,-1937,None
117,109,1979,-1870,None
118,95,2027,-1932,None
119,106,1963,-1857,None
120,97,2055,-1958,None
121,104,2039,-1935,None
122,92,1999,-1907,None
123,98,1977,-1879,None
124,92,1985,-1893,None
125,96,1987,-1891,None
126,101,2003,-1902,None
127,90,1987,-1897,None
128,98,1965,-1867,None
129,110,1985,-1875,None
130,92,1975,-1883,None
131,94,1961,-1867,None
132,90,2001,-1911,None
133,100,1977,-1877,None
134,105,2025,-1920,None
135,94,1979,-1885,None
136,92,2013,-1921,None
137,87,2007,-1920,None
138,94,1983,-1889,None
139,97,1961,-1864,None
140,104,1985,-1881,None
141,92,1971,-1879,None
142,97,1951,-1854,None
143,96,1969,-1873,None
144,100,1893,-1793,None
145,102,1927,-1825,None
146,87,2011,-1924,None
147,100,2011,-1911,None
148,107,1889,-1782,None
149,98,1941,-1843,None
150,82,1985,-1903,None
151,87,1947,-1860,None
152,93,1959,-1866,None
153,91,1919,-1828,None
154,106,1923,-1817,None
155,91,1967,-1876,None
156,80,1949,-1869,None
157,80,1955,-1875,None
158,98,1955,-1857,None
159,100,1931,-1831,None
160,91,1933,-1842,None
161,99,1893,-1794,None
162,105,1945,-1840,None
163,105,1979,-1874,None
164,85,1947,-1862,None
165,83,1977,-1894,None
166,109,1959,-1850,None
167,90,1989,-1899,None
168,79,1951,-1872,None
169,97,1955,-1858,None
170,75,1945,-1870,None
171,79,1929,-1850,None
172,89,1963,-1874,None
173,98,1941,-1843,None
174,94,1935,-1841,None
175,102,1927,-1825,None
176,98,1927,-1829,None
177,113,1895,-1782,None
178,77,1941,-1864,None
179,95,1915,-1820,None
180,76,1949,-1873,None
181,91,1961,-1870,None
182,95,1977,-1882,None
183,96,1925,-1829,None
184,89,1963,-1874,None
185,92,1955,-1863,None
186,93,1923,-1830,None
187,105,1951,-1846,None
188,88,1939,-1851,None
189,86,1939,-1853,None
190,92,1923,-1831,None
191,100,1959,-1859,None
192,93,1931,-1838,None
193,79,1979,-1900,None
194,90,1927,-1837,None
195,98,1967,-1869,None
196,79,1995,-1916,None
197,76,1997,-1921,None
198,83,1953,-1870,None
199,86,1967,-1881,None
200,89,1939,-1850,None
201,80,1939,-1859,None
202,101,1955,-1854,None
203,97,1977,-1880,None
204,75,1971,-1896,None
205,102,1949,-1847,None
206,97,1931,-1834,None
207,89,1933,-1844,None
208,82,1971,-1889,None
209,92,2033,-1941,None
210,87,2025,-1938,None
211,92,1969,-1877,None
212,87,1931,-1844,None
213,91,1981,-1890,None
214,103,1929,-1826,None
215,95,1989,-1894,None
216,81,1987,-1906,None
217,81,1973,-1892,None
218,111,1923,-1812,None
219,89,1965,-1876,None
220,80,1907,-1827,None
221,84,2019,-1935,None
222,72,2001,-1929,None
223,94,1921,-1827,None
224,79,1971,-1892,None
225,101,1951,-1850,None
226,87,1955,-1868,None
227,86,1985,-1899,None
228,107,1939,-1832,None
229,87,2005,-1918,None
230,81,1977,-1896,None
231,85,1971,-1886,None
232,100,2011,-1911,None
233,90,1989,-1899,None
234,81,2037,-1956,None
235,93,2009,-1916,None
236,91,1991,-1900,None
237,77,1979,-1902,None
238,85,2007,-1922,None
239,98,1953,-1855,None
240,89,1965,-1876,None
241,72,1987,-1915,None
242,90,1935,-1845,None
243,94,1969,-1875,None
244,93,1945,-1852,None
245,87,1977,-1890,None
246,80,1967,-1887,None
247,80,1911,-1831,None
248,96,1923,-1827,None
249,98,1995,-1897,None
250,90,2005,-1915,None
251,95,2007,-1912,None
252,83,2003,-1920,None
253,76,1963,-1887,None
254,92,1985,-1893,None
255,85,1953,-1868,None
256,91,1949,-1858,None
257,93,1969,-1876,None
258,79,2007,-1928,None
259,76,2007,-1931,None
260,83,2009,-1926,None
261,95,2009,-1914,None
262,95,1929,-1834,None
263,88,1933,-1845,None
264,77,1999,-1922,None
265,75,2031,-1956,None
266,83,2001,-1918,None
267,90,1963,-1873,None
268,86,2033,-1947,None
269,113,1959,-1846,None
270,73,1965,-1892,None
271,84,1927,-1843,None
272,86,1951,-1865,None
273,68,1997,-1929,None
274,101,1905,-1804,None
275,111,1947,-1836,None
276,110,1951,-1841,None
277,83,1977,-1894,None
278,97,1987,-1890,None
279,91,1921,-1830,None
280,89,1937,-1848,None
281,97,1977,-1880,None
282,107,1963,-1856,None
283,106,1973,-1867,None
284,87,1953,-1866,None
285,92,1937,-1845,None
286,80,1949,-1869,None
287,96,1949,-1853,None
288,86,1949,-1863,None
289,81,1967,-1886,None
290,91,1953,-1862,None
291,96,1951,-1855,None
292,90,1977,-1887,None
293,59,2013,-1954,None
294,79,1911,-1832,None
295,104,1971,-1867,None
296,90,1953,-1863,None
297,95,1981,-1886,None
298,103,1909,-1806,None
299,77,1963,-1886,None
300,87,1963,-1876,None
301,94,1971,-1877,None
302,93,1975,-1882,None
303,104,1935,-1831,None
304,97,1939,-1842,None
305,89,1953,-1864,None
306,96,1943,-1847,None
307,88,1971,-1883,None
308,98,1981,-1883,None
309,94,1967,-1873,None
310,72,1919,-1847,None
311,96,1933,-1837,None
312,87,1965,-1878,None
313,92,1981,-1889,None
314,88,1957,-1869,None
315,88,1955,-1867,None
316,84,1919,-1835,None
317,93,1927,-1834,None
318,80,1987,-1907,None
319,96,1995,-1899,None
320,110,1951,-1841,None
321,89,1983,-1894,None
322,91,1979,-1888,None
323,96,1927,-1831,None
324,98,1935,-1837,None
325,90,1981,-1891,None
326,88,2011,-1923,None
327,114,1943,-1829,None
328,102,2005,-1903,None
329,79,2029,-1950,None
330,86,1969,-1883,None
331,85,1953,-1868,None
332,98,1967,-1869,None
333,86,1965,-1879,None
334,86,2039,-1953,None
335,81,1965,-1884,None
336,90,1933,-1843,None
337,79,1987,-1908,None
338,98,1995,-1897,None
339,83,2021,-1938,None
340,97,1961,-1864,None
341,101,2015,-1914,None
342,97,2031,-1934,None
343,91,1977,-1886,None
344,92,1955,-1863,None
345,93,1969,-1876,None
346,86,2011,-1925,None
347,96,1999,-1903,None
348,89,1955,-1866,None
349,85,1959,-1874,None
350,97,1933,-1836,None
351,81,1945,-1864,None
352,92,2025,-1933,None
353,100,1961,-1861,None
354,79,2003,-1924,None
355,100,1945,-1845,None
356,97,1973,-1876,None
357,107,1943,-1836,None
358,83,1965,-1882,None
359,83,1945,-1862,None
360,99,1901,-1802,None
361,112,1997,-1885,None
362,100,1951,-1851,None
363,97,2009,-1912,None
364,98,2011,-1913,None
365,93,2011,-1918,None
366,84,1987,-1903,None
367,106,1957,-1851,None
368,100,1941,-1841,None
369,76,2025,-1949,None
370,77,1989,-1912,None
371,87,1993,-1906,None
372,93,1989,-1896,None
373,85,2015,-1930,None
374,106,1959,-1853,None
375,81,1951,-1870,None
376,81,1967,-1886,None
377,91,1983,-1892,None
378,99,1919,-1820,None
379,100,2005,-1905,None
380,87,1977,-1890,None
381,94,1993,-1899,None
382,109,1995,-1886,None
383,101,1945,-1844,None
384,86,1969,-1883,None
385,89,1997,-1908,None
386,88,1931,-1843,None
387,92,1959,-1867,None
388,83,1917,-1834,None
389,104,1971,-1867,None
390,95,1967,-1872,None
391,81,1981,-1900,None
392,89,1951,-1862,None
393,88,2027,-1939,None
394,108,1985,-1877,None
395,88,1975,-1887,None
396,79,1991,-1912,None
397,97,1941,-1844,None
398,94,1953,-1859,None
399,96,1969,-1873,None
400,98,1957,-1859,None
401,99,1973,-1874,None
402,96,2013,-1917,None
403,82,2001,-1919,None
404,83,1983,-1900,None
405,86,1959,-1873,None
406,91,1959,-1868,None
407,85,1979,-1894,None
408,95,1995,-1900,None
409,95,1957,-1862,None
410,100,1983,-1883,None
411,81,1995,-1914,None
412,85,1959,-1874,None
413,81,1989,-1908,None
414,89,1979,-1890,None
415,95,1989,-1894,None
416,100,1951,-1851,None
417,67,1979,-1912,None
418,100,1965,-1865,None
419,104,2001,-1897,None
420,104,1997,-1893,None
421,86,2033,-1947,None
422,90,1991,-1901,None
423,93,1965,-1872,None
424,94,2007,-1913,None
425,103,1947,-1844,None
426,88,1951,-1863,None
427,92,1965,-1873,None
428,92,1955,-1863,None
429,76,1943,-1867,None
430,86,1953,-1867,None
431,89,1987,-1898,None
432,85,1957,-1872,None
433,84,2039,-1955,None
434,71,1969,-1898,None
435,96,1941,-1845,None
436,91,1997,-1906,None
437,82,2045,-1963,None
438,96,1971,-1875,None
439,90,1999,-1909,None
440,100,1959,-1859,None
441,83,1979,-1896,None
442,105,2019,-1914,None
443,94,2005,-1911,None
444,107,1979,-1872,None
445,100,1973,-1873,None
446,74,2013,-1939,None
447,90,2001,-1911,None
448,92,1975,-1883,None
449,92,2003,-1911,None
450,88,1985,-1897,None
451,103,1995,-1892,None
452,107,1989,-1882,None
453,87,1941,-1854,None
454,83,2009,-1926,None
455,105,1977,-1872,None
456,96,2003,-1907,None
457,92,2003,-1911,None
458,82,1949,-1867,None
459,94,1977,-1883,None
460,87,1969,-1882,None
461,84,2027,-1943,None
462,98,2011,-1913,None
463,85,1975,-1890,None
464,95,1985,-1890,None
465,92,2041,-1949,None
466,94,2047,-1953,None
467,86,2031,-1945,None
468,96,1937,-1841,None
469,95,1987,-1892,None
470,110,1901,-1791,None
471,81,1971,-1890,None
472,118,1975,-1857,None
473,80,1985,-1905,None
474,101,1943,-1842,None
475,92,1915,-1823,None
476,98,1947,-1849,None
477,95,1969,-1874,None
478,96,1983,-1887,None
479,89,1963,-1874,None
480,81,1963,-1882,None
481,95,2015,-1920,None
482,92,1943,-1851,None
483,90,2003,-1913,None
484,90,1961,-1871,None
485,92,1951,-1859,None
486,80,2057,-1977,None
487,91,1961,-1870,None
488,78,2023,-1945,None
489,86,2001,-1915,None
490,76,1955,-1879,None
491,95,1931,-1836,None
492,101,1951,-1850,None
493,75,1977,-1902,None
494,77,2039,-1962,None
495,96,1985,-1889,None
496,79,1959,-1880,None
497,89,2001,-1912,None
498,99,1963,-1864,None
499,87,1977,-1890,None
500,97,1955,-1858,None
501,79,2005,-1926,None
502,80,1971,-1891,None
503,96,1963,-1867,None
504,90,1951,-1861,None
505,80,1995,-1915,None
506,88,1943,-1855,None
507,114,1953,-1839,None
508,80,1989,-1909,None
509,80,1969,-1889,None
510,99,1999,-1900,None
511,75,1977,-1902,None
512,88,1943,-1855,None
513,80,1965,-1885,None
514,84,1953,-1869,None
515,76,1987,-1911,None
516,100,1947,-1847,None
517,83,1967,-1884,None
518,89,1963,-1874,None
519,100,1999,-1899,None
520,107,1931,-1824,None
521,89,2005,-1916,None
522,86,1979,-1893,None
523,77,1971,-1894,None
524,79,1975,-1896,None
525,100,1969,-1869,None
526,103,1957,-1854,None
527,93,2005,-1912,None
528,97,1933,-1836,None
529,80,2005,-1925,None
530,98,1921,-1823,None
531,87,1995,-1908,None
532,88,2019,-1931,None
533,93,1979,-1886,None
534,84,2067,-1983,None
535,88,1981,-1893,None
536,88,1959,-1871,None
537,83,2023,-1940,None
538,92,2001,-1909,None
539,89,2015,-1926,None
540,78,2037,-1959,None
541,82,2015,-1933,None
542,89,2007,-1918,None
543,94,1977,-1883,None
544,84,1985,-1901,None
545,91,1979,-1888,None
546,87,2005,-1918,None
547,92,1953,-1861,None
548,94,2033,-1939,None
549,82,1977,-1895,None
550,101,1963,-1862,None
551,100,1967,-1867,None
552,80,1995,-1915,None
553,89,1987,-1898,None
554,102,1981,-1879,None
555,86,2019,-1933,None
556,98,2027,-1929,None
557,88,2017,-1929,None
558,84,2027,-1943,None
559,88,2029,-1941,None
560,101,2015,-1914,None
561,88,2041,-1953,None
562,86,2051,-1965,None
563,84,1995,-1911,None
564,96,1997,-1901,None
565,77,2045,-1968,None
566,86,1985,-1899,None
567,84,2009,-1925,None
568,102,1977,-1875,None
569,89,2023,-1934,None
570,97,2031,-1934,None
571,95,2031,-1936,None
572,108,1985,-1877,None
573,83,1983,-1900,None
574,98,2011,-1913,None
575,99,2001,-1902,None
576,101,2011,-1910,None
577,86,1993,-1907,None
578,79,2019,-1940,None
579,82,2027,-1945,None
580,88,2017,-1929,None
581,93,2003,-1910,None
582,90,2061,-1971,None
583,93,2041,-1948,None
584,87,1989,-1902,None
585,90,1983,-1893,None
586,110,1981,-1871,None
587,85,1981,-1896,None
588,86,1985,-1899,None
589,93,2021,-1928,None
590,96,2051,-1955,None
591,94,2037,-1943,None
592,108,2029,-1921,None
593,81,1989,-1908,None
594,93,2015,-1922,None
595,85,2041,-1956,None
596,93,1989,-1896,None
597,94,2013,-1919,None
598,89,2013,-1924,None
599,92,2043,-1951,None
600,81,2061,-1980,None
601,90,2007,-1917,None
602,95,2025,-1930,None
603,92,2003,-1911,None
604,80,2053,-1973,None
605,114,2041,-1927,None
606,90,2033,-1943,None
607,100,1987,-1887,None
608,83,1989,-1906,None
609,96,2001,-1905,None
610,86,2001,-1915,None
611,95,2031,-1936,None
612,101,2019,-1918,None
613,101,2027,-1926,None
614,93,2007,-1914,None
615,105,2029,-1924,None
616,97,1999,-1902,None
617,95,2029,-1934,None
618,99,1975,-1876,None
619,90,2019,-1929,None
620,85,2049,-1964,None
621,86,2005,-1919,None
622,90,2033,-1943,None
623,100,2039,-1939,None
624,86,2023,-1937,None
625,85,2009,-1924,None
626,90,2027,-1937,None
627,94,2013,-1919,None
628,90,2003,-1913,None
629,105,1981,-1876,None
630,90,2019,-1929,None
631,86,2027,-1941,None
632,100,2039,-1939,None
633,96,1985,-1889,None
634,106,2025,-1919,None
635,89,2023,-1934,None
636,109,2037,-1928,None
637,82,2015,-1933,None
638,96,2053,-1957,None
639,105,1973,-1868,None
640,91,2005,-1914,None
641,84,1995,-1911,None
642,103,2041,-1938,None
643,91,2029,-1938,None
644,89,2033,-1944,None
645,111,2007,-1896,None
646,88,2059,-1971,None
647,94,2059,-1965,None
648,102,1989,-1887,None
649,106,2011,-1905,None
650,106,2051,-1945,None
651,99,1967,-1868,None
652,97,1997,-1900,None
653,94,1959,-1865,None
654,99,2015,-1916,None
655,87,1999,-1912,None
656,92,2057,-1965,None
657,92,1947,-1855,None
658,96,1997,-1901,None
659,86,2019,-1933,None
660,75,2023,-1948,None
661,93,2025,-1932,None
662,89,2015,-1926,None
663,90,2013,-1923,None
664,74,2043,-1969,None
665,90,2015,-1925,None
666,106,2049,-1943,None
667,78,2051,-1973,None
668,85,2029,-1944,None
669,98,2049,-1951,None
670,101,2027,-1926,None
671,104,2023,-1919,None
672,80,2013,-1933,None
673,101,1991,-1890,None
674,92,1993,-1901,None
675,87,2003,-1916,None
676,93,2005,-1912,None
677,90,2033,-1943,None
678,86,2007,-1921,None
679,84,2041,-1957,None
680,93,2003,-1910,None
681,87,2015,-1928,None
682,92,2033,-1941,None
683,80,2005,-1925,None
684,98,1995,-1897,None
685,86,2005,-1919,None
686,98,1993,-1895,None
687,96,2041,-1945,None
688,83,1991,-1908,None
689,97,1981,-1884,None
690,73,2043,-1970,None
691,92,1959,-1867,None
692,94,1989,-1895,None
693,88,1991,-1903,None
694,85,1991,-1906,None
695,89,2053,-1964,None
696,99,2021,-1922,None
697,105,2043,-1938,None
698,94,2013,-1919,None
699,83,1967,-1884,None
700,76,2035,-1959,None
701,79,1999,-1920,None
702,92,2017,-1925,None
703,102,2043,-1941,None
704,88,1945,-1857,None
705,80,2053,-1973,None
706,88,2039,-1951,None
707,98,2027,-1929,None
708,98,2045,-1947,None
709,88,2025,-1937,None
710,93,2037,-1944,None
711,97,2035,-1938,None
712,87,1987,-1900,None
713,88,1999,-1911,None
714,86,2011,-1925,None
715,90,1991,-1901,None
716,85,2005,-1920,None
717,94,1975,-1881,None
718,84,2029,-1945,None
719,100,1991,-1891,None
720,91,2019,-1928,None
721,86,2033,-1947,None
722,92,2021,-1929,None
723,106,1987,-1881,None
724,89,2061,-1972,None
725,90,2041,-1951,None
726,103,2027,-1924,None
727,93,1997,-1904,None
728,80,1995,-1915,None
729,100,2007,-1907,None
730,89,1989,-1900,None
731,85,1979,-1894,None
732,89,1993,-1904,None
733,83,2043,-1960,None
734,89,1991,-1902,None
735,94,2003,-1909,None
736,87,2003,-1916,None
737,89,2031,-1942,None
738,85,2031,-1946,None
739,96,2035,-1939,None
740,91,2001,-1910,None
741,92,1961,-1869,None
742,95,2047,-1952,None
743,94,2029,-1935,None
744,91,1979,-1888,None
745,94,1951,-1857,None
746,88,1995,-1907,None
747,91,1981,-1890,None
748,88,2015,-1927,None
749,93,2019,-1926,None
750,98,1957,-1859,None
751,101,1971,-1870,None
752,89,2017,-1928,None
753,83,2061,-1978,None
754,91,2027,-1936,None
755,81,1973,-1892,None
756,87,2009,-1922,None
757,106,2035,-1929,None
758,85,2055,-1970,None
759,95,2021,-1926,None
760,85,2033,-1948,None
761,92,2015,-1923,None
762,80,1951,-1871,None
763,102,1993,-1891,None
764,100,1975,-1875,None
765,84,1997,-1913,None
766,95,1971,-1876,None
767,85,2025,-1940,None
768,72,2013,-1941,None
769,82,1971,-1889,None
770,97,2005,-1908,None
771,103,1989,-1886,None
772,92,1999,-1907,None
773,94,1993,-1899,None
774,86,1987,-1901,None
775,98,2021,-1923,None
776,91,2019,-1928,None
777,102,1995,-1893,None
778,93,1973,-1880,None
779,83,1991,-1908,None
780,97,1967,-1870,None
781,94,1991,-1897,None
782,90,2025,-1935,None
783,104,2037,-1933,None
784,99,2015,-1916,None
785,91,1967,-1876,None
786,89,1971,-1882,None
787,106,1997,-1891,None
788,86,2009,-1923,None
789,99,1995,-1896,None
790,80,2035,-1955,None
791,94,2011,-1917,None
792,83,2045,-1962,None
793,99,1985,-1886,None
794,94,1973,-1879,None
795,93,2001,-1908,None
796,90,2019,-1929,None
797,91,1999,-1908,None
798,104,1985,-1881,None
799,87,1977,-1890,None
800,100,1993,-1893,None
801,87,1969,-1882,None
802,92,1997,-1905,None
803,90,2023,-1933,None
804,79,2017,-1938,None
805,79,2011,-1932,None
806,83,2057,-1974,None
807,89,1969,-1880,None
808,95,1989,-1894,None
809,78,2019,-1941,None
810,93,2003,-1910,None
811,93,1967,-1874,None
812,77,2039,-1962,None
813,89,1977,-1888,None
814,83,2025,-1942,None
815,84,2059,-1975,None
816,90,1997,-1907,None
817,107,2011,-1904,None
818,100,1965,-1865,None
819,98,2001,-1903,None
820,89,1995,-1906,None
821,76,1995,-1919,None
822,90,1959,-1869,None
823,92,1979,-1887,None
824,89,2015,-1926,None
825,96,2023,-1927,None
826,86,1999,-1913,None
827,95,1991,-1896,None
828,92,1959,-1867,None
829,84,2023,-1939,None
830,77,1993,-1916,None
831,93,1933,-1840,None
832,101,2007,-1906,None
833,80,1997,-1917,None
834,90,2001,-1911,None
835,97,1989,-1892,None
836,84,2037,-1953,None
837,96,2001,-1905,None
838,78,2011,-1933,None
839,78,1973,-1895,None
840,90,1981,-1891,None
841,104,1973,-1869,None
842,93,2055,-1962,None
843,87,2003,-1916,None
844,85,1987,-1902,None
845,86,1979,-1893,None
846,101,1979,-1878,None
847,98,1993,-1895,None
848,78,2001,-1923,None
849,99,1987,-1888,None
850,88,1999,-1911,None
851,98,2027,-1929,None
852,83,1991,-1908,None
853,87,2011,-1924,None
854,86,1995,-1909,None
855,94,1929,-1835,None
856,91,1971,-1880,None
857,97,1997,-1900,None
858,74,1995,-1921,None
859,92,2017,-1925,None
860,99,2023,-1924,None
861,97,2035,-1938,None
862,84,2015,-1931,None
863,77,2031,-1954,None
864,86,2021,-1935,None
865,100,2007,-1907,None
866,84,1979,-1895,None
867,106,2021,-1915,None
868,93,1951,-1858,None
869,89,1963,-1874,None
870,82,1987,-1905,None
871,79,1961,-1882,None
872,85,2003,-1918,None
873,97,1931,-1834,None
874,77,1971,-1894,None
875,100,2005,-1905,None
876,85,1937,-1852,None
877,84,1989,-1905,None
878,77,1921,-1844,None
879,79,1989,-1910,None
880,87,1973,-1886,None
881,88,1961,-1873,None
882,74,1953,-1879,None
883,93,1985,-1892,None
884,88,1975,-1887,None
885,100,1973,-1873,None
886,104,1905,-1801,None
887,92,1941,-1849,None
888,76,1989,-1913,None
889,90,1949,-1859,None
890,99,1961,-1862,None
891,89,2011,-1922,None
892,100,1913,-1813,None
893,99,1943,-1844,None
894,100,1953,-1853,None
895,78,1943,-1865,None
896,91,1949,-1858,None
897,87,1905,-1818,None
898,97,1959,-1862,None
899,80,2033,-1953,None
900,73,2013,-1940,None
901,104,1967,-1863,None
902,76,1957,-1881,None
903,87,1979,-1892,None
904,103,2039,-1936,None
905,87,1951,-1864,None
906,82,1995,-1913,None
907,76,1953,-1877,None
908,98,2013,-1915,None
909,94,1981,-1887,None
910,76,1969,-1893,None
911,88,1943,-1855,None
912,74,1997,-1923,None
913,81,1981,-1900,None
914,88,1971,-1883,None
915,84,1939,-1855,None
916,93,1903,-1810,None
917,77,1947,-1870,None
918,85,1957,-1872,None
919,95,1987,-1892,None
920,99,1923,-1824,None
921,101,1961,-1860,None
922,82,1985,-1903,None
923,91,1937,-1846,None
924,84,2023,-1939,None
925,80,1943,-1863,None
926,77,1939,-1862,None
927,69,2069,-2000,None
928,91,1927,-1836,None
929,78,1963,-1885,None
930,100,2005,-1905,None
931,88,1951,-1863,None
932,74,1987,-1913,None
933,87,1945,-1858,None
934,84,1995,-1911,None
935,82,1963,-1881,None
936,88,1959,-1871,None
937,75,1975,-1900,None
938,89,1939,-1850,None
939,87,1971,-1884,None
940,74,1975,-1901,None
941,81,1945,-1864,None
942,93,1933,-1840,None
943,85,1983,-1898,None
944,75,1965,-1890,None
945,86,2019,-1933,None
946,85,1937,-1852,None
947,91,1985,-1894,None
948,75,2007,-1932,None
949,93,1951,-1858,None
950,86,1941,-1855,None
951,81,1963,-1882,None
952,85,1993,-1908,None
953,84,1965,-1881,None
954,74,1959,-1885,None
955,83,1959,-1876,None
956,87,1997,-1910,None
957,79,2013,-1934,None
958,81,1979,-1898,None
959,76,1959,-1883,None
960,88,1969,-1881,None
961,64,2007,-1943,None
962,95,1973,-1878,None
963,94,1953,-1859,None
964,92,1959,-1867,None
965,100,1929,-1829,None
966,77,1969,-1892,None
967,82,1963,-1881,None
968,90,1973,-1883,None
969,92,1957,-1865,None
970,87,1957,-1870,None
971,89,1961,-1872,None
972,88,1955,-1867,None
973,92,1959,-1867,None
974,90,1985,-1895,None
975,94,1927,-1833,None
976,77,1977,-1900,None
977,95,1937,-1842,None
978,86,1973,-1887,None
979,94,1927,-1833,None
980,95,1937,-1842,None
981,103,1959,-1856,None
982,87,1955,-1868,None
983,78,1933,-1855,None
984,94,2015,-1921,None
985,95,1953,-1858,None
986,84,1949,-1865,None
987,86,1941,-1855,None
988,91,1975,-1884,None
989,93,1927,-1834,None
990,90,1961,-1871,None
991,80,1963,-1883,None
992,89,1963,-1874,None
993,64,1953,-1889,None
994,90,1975,-1885,None
995,92,2005,-1913,None
996,86,1913,-1827,None
997,91,1969,-1878,None
998,68,1965,-1897,None
999,76,1937,-1861,None
